trade_date,open
2021-06-09,48.7
2021-06-08,48.99
2021-06-07,50.1
2021-06-04,51.2
2021-06-03,50.12
2021-06-02,50.16
2021-06-01,49.48
2021-05-31,48.8
2021-05-28,49.4
2021-05-27,49.27
2021-05-26,49.58
2021-05-25,47.86
2021-05-24,47.16
2021-05-21,47.66
2021-05-20,47.31
2021-05-19,48.1
2021-05-18,48.0
2021-05-17,46.5
2021-05-14,45.59
2021-05-13,45.31
2021-05-12,45.26
2021-05-11,44.16
2021-05-10,45.27
2021-05-07,46.21
2021-05-06,48.64
2021-04-30,49.0
2021-04-29,48.99
2021-04-28,49.28
2021-04-27,52.91
2021-04-26,55.25
2021-04-23,56.17
2021-04-22,57.09
2021-04-21,56.2
2021-04-20,56.39
2021-04-19,55.99
2021-04-16,55.95
2021-04-15,56.4
2021-04-14,56.7
2021-04-13,56.39
2021-04-12,57.43
2021-04-09,58.11
2021-04-08,58.44
2021-04-07,58.8
2021-04-06,58.52
2021-04-02,58.35
2021-04-01,57.84
2021-03-31,58.92
2021-03-30,59.21
2021-03-29,58.6
2021-03-26,57.98
2021-03-25,58.11
2021-03-24,58.6
2021-03-23,60.27
2021-03-22,59.4
2021-03-19,60.4
2021-03-18,61.8
2021-03-17,61.51
2021-03-16,61.0
2021-03-15,60.31
2021-03-12,58.9
2021-03-11,57.62
2021-03-10,58.23
2021-03-09,58.8
2021-03-08,60.67
2021-03-05,59.5
2021-03-04,59.7
2021-03-03,59.0
2021-03-02,61.1
2021-03-01,60.9
2021-02-26,61.49
2021-02-25,61.55
2021-02-24,60.5
2021-02-23,60.91
2021-02-22,60.5
2021-02-19,59.9
2021-02-18,59.5
2021-02-10,58.36
2021-02-09,55.43
2021-02-08,58.28
2021-02-05,58.0
2021-02-04,57.01
2021-02-03,57.59
2021-02-02,63.99
2021-02-01,71.1
2021-01-29,76.23
2021-01-28,75.01
2021-01-27,72.05
2021-01-26,72.02
2021-01-25,70.95
2021-01-22,70.5
2021-01-21,70.0
2021-01-20,71.33
2021-01-19,72.2
2021-01-18,71.5
2021-01-15,72.85
2021-01-14,77.11
2021-01-13,73.8
2021-01-12,73.3
2021-01-11,76.09
2021-01-08,76.15
2021-01-07,77.66
2021-01-06,77.11
2021-01-05,77.5
2021-01-04,75.7
2020-12-31,73.65
2020-12-30,72.65
2020-12-29,72.5
2020-12-28,72.9
2020-12-25,70.8
2020-12-24,73.09
2020-12-23,72.72
2020-12-22,73.1
2020-12-21,74.81
2020-12-18,75.8
2020-12-17,75.35
